GeoFIPS,GeoName,Region,TableName,Unit,LineCode,Description,2012,2013,2014,2015,2016,2017
 "24000","Maryland",2,SAOEMP,"Number of jobs",1,"All Industries",96391,90979,92264,93389,94009,92683
 "24000","Maryland",2,SAOEMP,"Number of jobs",2," Private Industries",89505,84278,85686,86993,87615,86187
 "24000","Maryland",2,SAOEMP,"Number of jobs",3,"  Agriculture, forestry, fishing, and hunting",626,585,607,621,626,651
 "24000","Maryland",2,SAOEMP,"Number of jobs",4,"  Mining",1,1,1,1,1,1
 "24000","Maryland",2,SAOEMP,"Number of jobs",5,"  Utilities",0,0,0,0,0,0
 "24000","Maryland",2,SAOEMP,"Number of jobs",6,"  Construction",1479,1581,1730,1724,1799,1825
 "24000","Maryland",2,SAOEMP,"Number of jobs",7,"  Manufacturing",1695,1693,1647,1632,1577,1549
 "24000","Maryland",2,SAOEMP,"Number of jobs",8,"   Durable goods",660,692,651,639,565,583
 "24000","Maryland",2,SAOEMP,"Number of jobs",9,"   Nondurable goods",1034,1001,996,993,1011,966
 "24000","Maryland",2,SAOEMP,"Number of jobs",10,"  Wholesale trade",1926,1881,1884,1928,1898,1906
 "24000","Maryland",2,SAOEMP,"Number of jobs",11,"  Retail trade",33495,32101,31966,32181,31695,31266
 "24000","Maryland",2,SAOEMP,"Number of jobs",12,"  Transportation and warehousing",3177,3081,3113,3209,3345,3455
 "24000","Maryland",2,SAOEMP,"Number of jobs",13,"  Information",99,100,100,99,99,99
 "24000","Maryland",2,SAOEMP,"Number of jobs",14,"  Finance, insurance, real estate, rental, and leasing",910,897,874,876,880,875
 "24000","Maryland",2,SAOEMP,"Number of jobs",15,"   Finance and insurance",283,263,247,235,222,219
 "24000","Maryland",2,SAOEMP,"Number of jobs",16,"   Real estate and rental and leasing",627,634,627,641,658,656
 "24000","Maryland",2,SAOEMP,"Number of jobs",17,"  Professional and business services",911,925,949,1009,1083,1073
 "24000","Maryland",2,SAOEMP,"Number of jobs",18,"   Educational services, health care, and social assistance",2065,2192,2305,2389,2516,2624
 "24000","Maryland",2,SAOEMP,"Number of jobs",19,"   Educational services",1965,2098,2209,2290,2416,2524
 "24000","Maryland",2,SAOEMP,"Number of jobs",20,"   Health care and social assistance",100,95,97,99,101,100
 "24000","Maryland",2,SAOEMP,"Number of jobs",21,"  Arts, entertainment, recreation, accommodation, and food services",41634,37786,39018,39852,40660,39467
 "24000","Maryland",2,SAOEMP,"Number of jobs",22,"   Arts, entertainment, and recreation",14251,14749,15514,15737,16393,16944
 "24000","Maryland",2,SAOEMP,"Number of jobs",23,"   Accommodation and food services",27384,23037,23504,24116,24267,22522
 "24000","Maryland",2,SAOEMP,"Number of jobs",24,"  Other services, except government",1487,1453,1490,1472,1436,1397
 "24000","Maryland",2,SAOEMP,"Number of jobs",25," Government",6885,6701,6578,6396,6395,6496
 "24000","Maryland",2,SAOEMP,"Number of jobs",26,"  Federal",513,570,519,502,500,470
 "24000","Maryland",2,SAOEMP,"Number of jobs",27,"  State and local",6372,6132,6059,5894,5894,6026
"Note: See the included footnote file."
"Last updated: September 20, 2019."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
