GeoFIPS,GeoName,Region,TableName,Unit,LineCode,Description,2012,2013,2014,2015,2016,2017
 "41000","Oregon",8,SAOVA,"Thousands of dollars",1,"All Industries",5289357,5302607,5559335,6012918,6161618,6538383
 "41000","Oregon",8,SAOVA,"Thousands of dollars",2," Private Industries",4978650,4968626,5200955,5624146,5751914,6109216
 "41000","Oregon",8,SAOVA,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",107202,124533,124802,133385,130551,138025
 "41000","Oregon",8,SAOVA,"Thousands of dollars",4,"  Mining",125,107,106,89,97,153
 "41000","Oregon",8,SAOVA,"Thousands of dollars",5,"  Utilities",6,6,5,6,6,6
 "41000","Oregon",8,SAOVA,"Thousands of dollars",6,"  Construction",63953,69418,74409,71292,77988,84771
 "41000","Oregon",8,SAOVA,"Thousands of dollars",7,"  Manufacturing",342745,375443,388761,425450,475662,561501
 "41000","Oregon",8,SAOVA,"Thousands of dollars",8,"   Durable goods",225186,246463,256287,278098,282386,360212
 "41000","Oregon",8,SAOVA,"Thousands of dollars",9,"   Nondurable goods",117559,128980,132474,147352,193276,201288
 "41000","Oregon",8,SAOVA,"Thousands of dollars",10,"  Wholesale trade",855002,812781,841152,886616,872216,879278
 "41000","Oregon",8,SAOVA,"Thousands of dollars",11,"  Retail trade",1319507,1358968,1406351,1493093,1509570,1568294
 "41000","Oregon",8,SAOVA,"Thousands of dollars",12,"  Transportation and warehousing",401471,408081,438052,539023,558436,590534
 "41000","Oregon",8,SAOVA,"Thousands of dollars",13,"  Information",9542,9706,9739,10701,10919,11734
 "41000","Oregon",8,SAOVA,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",237650,249302,232643,262095,277698,293692
 "41000","Oregon",8,SAOVA,"Thousands of dollars",15,"   Finance and insurance",56362,50246,61732,67086,66895,64142
 "41000","Oregon",8,SAOVA,"Thousands of dollars",16,"   Real estate and rental and leasing",181288,199056,170911,195009,210803,229550
 "41000","Oregon",8,SAOVA,"Thousands of dollars",17,"  Professional and business services",57867,56187,59343,64069,67895,77344
 "41000","Oregon",8,SAOVA,"Thousands of dollars",18,"   Educational services, health care, and social assistance",43136,41859,45142,46718,48829,51529
 "41000","Oregon",8,SAOVA,"Thousands of dollars",19,"   Educational services",35167,34603,37484,38568,40390,42592
 "41000","Oregon",8,SAOVA,"Thousands of dollars",20,"   Health care and social assistance",7968,7255,7658,8150,8439,8937
 "41000","Oregon",8,SAOVA,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",1476785,1398723,1513583,1623405,1651814,1779639
 "41000","Oregon",8,SAOVA,"Thousands of dollars",22,"   Arts, entertainment, and recreation",453846,453914,481413,490018,523105,561962
 "41000","Oregon",8,SAOVA,"Thousands of dollars",23,"   Accommodation and food services",1022939,944809,1032170,1133387,1128708,1217677
 "41000","Oregon",8,SAOVA,"Thousands of dollars",24,"  Other services, except government",63660,63510,66867,68204,70234,72715
 "41000","Oregon",8,SAOVA,"Thousands of dollars",25," Government",310707,333981,358380,388772,409704,429168
 "41000","Oregon",8,SAOVA,"Thousands of dollars",26,"  Federal",37313,36761,38050,38798,42236,44484
 "41000","Oregon",8,SAOVA,"Thousands of dollars",27,"  State and local",273394,297220,320330,349974,367468,384683
"Note: See the included footnote file."
"Last updated: September 20, 2019."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
