GeoFIPS,GeoName,Region,TableName,Unit,LineCode,Description,2012,2013,2014,2015,2016,2017
 "21000","Kentucky",5,SAOCOMP,"Thousands of dollars",1,"All Industries",1721634,1713295,1760948,1849821,1898061,1973149
 "21000","Kentucky",5,SAOCOMP,"Thousands of dollars",2," Private Industries",1551276,1533472,1576242,1658893,1703580,1771477
 "21000","Kentucky",5,SAOCOMP,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",34819,32957,34180,36562,41065,41555
 "21000","Kentucky",5,SAOCOMP,"Thousands of dollars",4,"  Mining",8045,6389,4689,3271,2564,5185
 "21000","Kentucky",5,SAOCOMP,"Thousands of dollars",5,"  Utilities",3,4,3,4,5,5
 "21000","Kentucky",5,SAOCOMP,"Thousands of dollars",6,"  Construction",25994,24369,24518,24881,29572,32876
 "21000","Kentucky",5,SAOCOMP,"Thousands of dollars",7,"  Manufacturing",179384,183183,188177,202330,198658,207078
 "21000","Kentucky",5,SAOCOMP,"Thousands of dollars",8,"   Durable goods",87561,89150,89976,104055,98795,111504
 "21000","Kentucky",5,SAOCOMP,"Thousands of dollars",9,"   Nondurable goods",91823,94033,98201,98275,99863,95574
 "21000","Kentucky",5,SAOCOMP,"Thousands of dollars",10,"  Wholesale trade",98708,96744,103257,108810,102619,103842
 "21000","Kentucky",5,SAOCOMP,"Thousands of dollars",11,"  Retail trade",461547,466081,470056,493767,505373,528650
 "21000","Kentucky",5,SAOCOMP,"Thousands of dollars",12,"  Transportation and warehousing",152763,145617,145682,156352,162827,169006
 "21000","Kentucky",5,SAOCOMP,"Thousands of dollars",13,"  Information",3535,3683,3833,3811,3822,3877
 "21000","Kentucky",5,SAOCOMP,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",33138,31550,31214,33815,35221,38676
 "21000","Kentucky",5,SAOCOMP,"Thousands of dollars",15,"   Finance and insurance",23520,22434,22303,23018,23621,26282
 "21000","Kentucky",5,SAOCOMP,"Thousands of dollars",16,"   Real estate and rental and leasing",9618,9116,8912,10797,11600,12394
 "21000","Kentucky",5,SAOCOMP,"Thousands of dollars",17,"  Professional and business services",28626,25330,27290,30749,32825,36635
 "21000","Kentucky",5,SAOCOMP,"Thousands of dollars",18,"   Educational services, health care, and social assistance",25493,25672,27545,27921,28743,29538
 "21000","Kentucky",5,SAOCOMP,"Thousands of dollars",19,"   Educational services",22177,22374,24129,24356,25035,25698
 "21000","Kentucky",5,SAOCOMP,"Thousands of dollars",20,"   Health care and social assistance",3316,3298,3417,3565,3708,3839
 "21000","Kentucky",5,SAOCOMP,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",477014,469032,491850,511236,533223,545418
 "21000","Kentucky",5,SAOCOMP,"Thousands of dollars",22,"   Arts, entertainment, and recreation",236972,252552,267854,274044,291546,301065
 "21000","Kentucky",5,SAOCOMP,"Thousands of dollars",23,"   Accommodation and food services",240041,216479,223996,237192,241677,244352
 "21000","Kentucky",5,SAOCOMP,"Thousands of dollars",24,"  Other services, except government",22207,22861,23948,25383,27063,29136
 "21000","Kentucky",5,SAOCOMP,"Thousands of dollars",25," Government",170358,179823,184706,190928,194481,201673
 "21000","Kentucky",5,SAOCOMP,"Thousands of dollars",26,"  Federal",20616,22232,21169,20225,20391,20444
 "21000","Kentucky",5,SAOCOMP,"Thousands of dollars",27,"  State and local",149742,157590,163537,170703,174090,181229
"Note: See the included footnote file."
"Last updated: September 20, 2019."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
