GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "92000","Mideast",2,SAGDP6N,"Taxes on production and imports","Thousands of dollars",1,"...","All industry total",117169118,121596139,126031075,129723130,133477585,138544897,150439111,164423547,180656415,189848674,197197631,192881664,189771706,203702329,211231053,218651567,230582507,241513074,250071475,255461757,264767359,(NA)
 "92000","Mideast",2,SAGDP6N,"Taxes on production and imports","Thousands of dollars",2,"..."," Private industries",117134510,121563071,125994757,129688482,133442769,138505923,150402525,164385835,180616587,189808042,197156557,192841857,189727798,203655532,211183402,218602352,230527176,241460712,250018694,255404933,264712175,(NA)
 "92000","Mideast",2,SAGDP6N,"Taxes on production and imports","Thousands of dollars",3,"11","  Agriculture, forestry, fishing and hunting",325054,300227,371183,350519,346435,337681,365834,380190,408921,444099,516283,566313,521240,527719,602867,626873,650714,748120,710372,672060,736890,(NA)
 "92000","Mideast",2,SAGDP6N,"Taxes on production and imports","Thousands of dollars",4,"111-112","   Farms",296312,270621,341716,318084,314643,305320,333675,345074,366019,397221,468265,512017,472460,471727,546306,570708,591398,690682,654351,612925,672754,(NA)
 "92000","Mideast",2,SAGDP6N,"Taxes on production and imports","Thousands of dollars",5,"113-115","   Forestry, fishing, and related activities",28741,29606,29468,32436,31792,32361,32159,35116,42902,46877,48018,54296,48779,55992,56561,56165,59315,57437,56021,59135,64136,(NA)
 "92000","Mideast",2,SAGDP6N,"Taxes on production and imports","Thousands of dollars",6,"21","  Mining, quarrying, and oil and gas extraction",280985,305275,291220,295848,273013,271887,285882,321363,398725,457428,499188,515044,517421,595694,729813,851074,912883,1120449,1081179,965115,1203971,(NA)
 "92000","Mideast",2,SAGDP6N,"Taxes on production and imports","Thousands of dollars",7,"211","   Oil and gas extraction",43824,53079,52707,58893,58021,63492,71663,80146,126860,171654,196587,220982,222281,288298,378940,455392,511771,666581,661380,560977,766384,(NA)
 "92000","Mideast",2,SAGDP6N,"Taxes on production and imports","Thousands of dollars",8,"212","   Mining (except oil and gas)",223710,238003,224178,221563,202552,194095,199229,223740,248485,257323,269366,257298,250127,248564,271969,294689,303349,333563,307910,309542,336223,(NA)
 "92000","Mideast",2,SAGDP6N,"Taxes on production and imports","Thousands of dollars",9,"213","   Support activities for mining",13452,14194,14336,15391,12441,14300,14990,17477,23379,28452,33235,36764,45013,58832,78904,100993,97763,120304,111890,94595,101363,(NA)
 "92000","Mideast",2,SAGDP6N,"Taxes on production and imports","Thousands of dollars",10,"22","  Utilities",7470405,7527110,7460773,7433853,6915087,7120287,7600027,8182302,8695484,9258392,9467121,9526065,9792736,10483970,10871021,11339650,11593189,12106555,12347477,12738439,13125545,(NA)
