GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "30000","Montana",7,SAGDP6N,"Taxes on production and imports","Thousands of dollars",1,"...","All industry total",1558848,1606492,1593715,1684776,1657617,1685088,1791692,1939255,2079525,2226233,2400858,2508815,2507492,2523139,2673323,2755262,2847763,2945549,2825695,2859326,3006210,(NA)
 "30000","Montana",7,SAGDP6N,"Taxes on production and imports","Thousands of dollars",2,"..."," Private industries",1558848,1606492,1593715,1684776,1657617,1685088,1791692,1939255,2079525,2226233,2400858,2508815,2507492,2523139,2673323,2755262,2847763,2945549,2825695,2859326,3006210,(NA)
 "30000","Montana",7,SAGDP6N,"Taxes on production and imports","Thousands of dollars",3,"11","  Agriculture, forestry, fishing and hunting",95946,92774,97099,98214,93915,102649,100229,100955,106102,120281,151267,149595,143476,144545,150131,152202,159669,181454,171666,160884,176852,(NA)
 "30000","Montana",7,SAGDP6N,"Taxes on production and imports","Thousands of dollars",4,"111-112","   Farms",87939,84541,88758,89592,85747,94010,91386,91416,96515,110216,140089,137124,132541,133492,137979,139840,147234,169568,158932,149625,164115,(NA)
 "30000","Montana",7,SAGDP6N,"Taxes on production and imports","Thousands of dollars",5,"113-115","   Forestry, fishing, and related activities",8007,8233,8341,8622,8168,8639,8843,9539,9587,10064,11178,12471,10935,11052,12153,12362,12435,11886,12734,11258,12736,(NA)
 "30000","Montana",7,SAGDP6N,"Taxes on production and imports","Thousands of dollars",6,"21","  Mining, quarrying, and oil and gas extraction",141540,125472,141963,163660,170781,146577,152867,178958,270449,345878,418029,497283,387573,432883,506621,519675,549343,573911,430385,393210,412188,(NA)
 "30000","Montana",7,SAGDP6N,"Taxes on production and imports","Thousands of dollars",7,"211","   Oil and gas extraction",11948,15232,17120,21155,28189,26854,24094,46536,65486,104197,131713,141984,141869,159734,176814,185097,194746,215040,181643,181751,170344,(NA)
 "30000","Montana",7,SAGDP6N,"Taxes on production and imports","Thousands of dollars",8,"212","   Mining (except oil and gas)",120298,102427,118109,135289,135046,112092,120583,120279,190374,223822,269411,334733,226618,254027,307623,304672,325297,325527,221085,191320,223732,(NA)
 "30000","Montana",7,SAGDP6N,"Taxes on production and imports","Thousands of dollars",9,"213","   Support activities for mining",9293,7814,6734,7216,7546,7631,8190,12143,14589,17860,16905,20567,19086,19122,22184,29906,29299,33344,27656,20139,18113,(NA)
 "30000","Montana",7,SAGDP6N,"Taxes on production and imports","Thousands of dollars",10,"22","  Utilities",150458,146385,154357,156829,134575,130136,140001,142246,142894,141738,150020,164704,194320,190855,206198,206832,203465,202142,208859,207086,209696,(NA)
 "30000","Montana",7,SAGDP6N,"Taxes on production and imports","Thousands of dollars",11,"23","  Construction",17158,19394,20674,20409,19558,21604,25366,29240,30272,31386,35781,32139,34411,33458,32756,34084,35672,35005,38953,39792,42509,(NA)
 "30000","Montana",7,SAGDP6N,"Taxes on production and imports","Thousands of dollars",12,"31-33","  Manufacturing",70746,77296,77213,78857,78980,75411,78442,78401,76273,78086,85507,90127,104404,97705,107316,109612,128305,145616,150179,155082,164710,(NA)
