GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",47,"512","   Motion picture and sound recording industries",(T),3721,7572,4698,4673,10625,2960,9219,775,1829,5232,1906,12946,8421,6297,6930,9551,7222,8208,5695,8430,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",48,"515, 517","   Broadcasting (except Internet) and telecommunications",281592,300555,286465,318646,302966,314884,346932,414542,495851,514274,532555,540955,460469,496797,531534,577883,684501,662389,799908,780992,730792,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",49,"518, 519","   Data processing, hosting, and other information services",6871,5989,-2977,-9197,-1201,(D),14634,(D),12599,19907,13216,36007,46571,68728,42194,28744,19199,54107,26621,40494,47034,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",50,"52, 53","  Finance, insurance, real estate, rental, and leasing",2181554,2165191,2358200,2494580,2687806,2868567,3028555,2936799,3267438,3133120,3339630,3485392,3744200,4073337,4301032,4448582,4522015,4555269,4742341,4841511,4725934,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",51,"52","   Finance and insurance",318572,336514,354190,398983,412619,520633,655379,508580,740074,576941,499901,453296,455789,423104,409199,468533,429847,531027,505303,427840,488957,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",52,"521-522","    Monetary Authorities- central bank, credit intermediation, and related services",187854,201736,223691,237766,224241,276458,283172,259431,257229,239761,265040,(D),324014,288742,283612,336956,218070,322604,320679,325789,314410,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",53,"523","    Securities, commodity contracts, and other financial investments and related activities",36359,15351,-1456,-13563,(D),7148,3595,687,(D),8014,-5961,(D),1672,-267,-10015,6734,(D),-380,-695,9807,(D),(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",54,"524","    Insurance carriers and related activities",88835,97874,103534,148040,(D),188059,301109,197573,416497,281429,147888,86710,105153,107834,117192,110451,167952,166251,154381,75048,146196,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",55,"525","    Funds, trusts, and other financial vehicles",5525,21554,28421,26741,(D),48967,67503,50889,(D),47738,92934,112136,24950,26795,18410,14392,(D),42552,30937,17196,(D),(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",56,"53","   Real estate and rental and leasing",1862982,1828677,2004010,2095598,2275187,2347934,2373176,2428219,2527364,2556179,2839729,3032096,3288411,3650233,3891832,3980049,4092168,4024242,4237038,4413671,4236977,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",57,"531","    Real estate",1761086,1719756,1878238,1958863,2103238,(D),2141230,2203055,2290775,2262249,2517899,2656453,2837013,3207703,3473220,3542740,3605620,3558577,3714094,3814489,3731232,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",58,"532-533","    Rental and leasing services and lessors of nonfinancial intangible assets",101896,108921,125772,136735,171949,(D),231946,225165,236589,293930,321829,375643,451398,442530,418613,437309,486547,465665,522944,599183,505745,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",59,"54, 55, 56","  Professional and business services",481044,433121,461324,477436,560505,634396,680958,730609,741818,732716,823934,1002067,1079611,1225969,1263839,1239624,1225019,1180138,1168119,1071100,1055075,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",60,"54","   Professional, scientific, and technical services",324101,305109,320420,329102,383306,445548,467586,509401,497971,494249,536159,681958,700754,783973,803009,790985,767755,749817,734422,684730,682598,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",61,"5411","    Legal services",43227,41965,44318,46234,52380,54214,59587,65673,67652,70067,81241,105784,92038,84427,91977,87948,83868,78480,78227,80774,79525,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",62,"5415","    Computer systems design and related services",9556,9588,5572,9994,9501,436,14989,14047,13559,11993,16897,21801,38606,48660,54665,57811,54099,46045,37572,41030,43208,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",63,"5412-5414, 5416-5419","    Miscellaneous professional, scientific, and technical services",271318,253556,270530,272874,321426,390898,393011,429681,416760,412189,438021,554373,570110,650885,656366,645225,629788,625292,618622,562925,559865,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",64,"55","   Management of companies and enterprises",17530,16566,18724,19776,22634,23554,20399,20765,20242,24045,24316,28616,35343,36616,37294,39369,38917,39429,39389,37196,37467,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",65,"56","   Administrative and support and waste management and remediation services",139414,111446,122180,128558,154565,165295,192973,200442,223605,214423,263459,291494,343514,405381,423536,409271,418347,390892,394308,349175,335010,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",66,"561","    Administrative and support services",121840,90956,97784,99468,119459,120593,149891,166683,182689,188972,216729,238487,264717,307104,330944,321118,333646,307180,301340,265048,253876,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",67,"562","    Waste management and remediation services",17573,20490,24396,29090,35106,44702,43082,33759,40917,25451,46730,53006,78797,98277,92592,88152,84701,83712,92968,84127,81134,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",68,"61, 62","  Educational services, health care, and social assistance",243119,240918,255198,278246,328507,342519,375392,406701,416257,440114,440774,525489,603043,660531,711167,714497,720465,723342,761847,843584,872175,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",69,"61","   Educational services",16216,13436,17119,19607,24058,17954,24085,29922,27721,29173,30542,36794,45116,53705,54455,55122,56392,54558,56909,58073,61235,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",70,"62","   Health care and social assistance",226903,227482,238079,258639,304448,324565,351308,376779,388537,410942,410232,488695,557926,606826,656712,659375,664073,668784,704938,785511,810940,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",71,"621","    Ambulatory health care services",167113,167063,173381,186682,213547,227532,240451,257715,272895,286355,285108,339133,385879,425531,464399,466311,476204,483328,510725,579865,594218,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",72,"622","    Hospitals",31038,29697,32055,36126,44868,50422,56766,65056,64137,71510,78388,99855,122292,132002,141894,146450,142530,146656,156280,166019,177335,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",73,"623","    Nursing and residential care facilities",1985,3651,3788,3718,4590,5307,6027,6768,5610,4640,2901,4920,6496,8577,12759,14067,12466,12620,12257,11443,11716,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",74,"624","    Social assistance",26766,27070,28855,32113,41444,41303,48063,47240,45895,48436,43835,44787,43259,40715,37660,32547,32873,26181,25675,28184,27671,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services",272094,277108,315328,353575,350069,406442,413540,400778,401884,442697,473057,574680,535444,528995,478966,525211,554520,565301,618839,626945,567870,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",76,"71","   Arts, entertainment, and recreation",59667,45227,51962,53380,45149,51060,61536,67556,73411,72998,83105,79463,84123,89167,98987,111690,130348,126051,130784,131263,129324,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",77,"711-712","    Performing arts, spectator sports, museums, and related activities",20739,19711,24779,24872,28163,32231,37937,34755,37887,35794,32851,32381,36755,37478,41312,45899,49448,49537,45937,48168,51738,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",78,"713","    Amusement, gambling, and recreation industries",38928,25515,27182,28508,16987,18829,23599,32801,35524,37205,50255,47082,47368,51689,57675,65792,80900,76514,84847,83095,77587,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",79,"72","   Accommodation and food services",212426,231881,263366,300195,304919,355382,352004,333221,328473,369699,389952,495217,451321,439828,379978,413521,424171,439250,488055,495682,438545,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",80,"721","    Accommodation",67616,54508,66424,77167,80674,96008,95148,107075,125320,167336,206568,270779,136001,142561,124945,189408,201826,225005,257812,261874,211508,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",81,"722","    Food services and drinking places",144810,177373,196942,223028,224245,259374,256856,226146,203153,202363,183384,224438,315321,297268,255034,224113,222345,214245,230244,233808,227038,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",82,"81","  Other services (except government and government enterprises)",221344,226789,240276,253621,(D),230591,199583,195218,218990,223646,202383,177389,182621,196269,176679,181471,188888,203090,205602,198596,196249,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",83,"..."," Government and government enterprises",587565,614572,629497,653359,689755,738564,772675,802413,855410,889019,919971,954446,939276,940509,979193,1002374,1022723,1046001,1015307,1020365,1028717,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",84,"...","  Federal civilian",227542,234117,240726,253801,264305,276689,293227,305640,300157,311405,310634,316004,317243,316366,322661,327636,332843,338292,357136,378218,393988,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",85,"...","  Military",90016,97689,100719,108312,113775,125751,135623,157276,180235,205886,224780,237611,228387,225725,228227,224407,220712,211448,213545,200604,202364,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",86,"...","  State and local",270007,282766,288052,291247,311674,336124,343825,339497,375018,371727,384558,400832,393646,398418,428305,450331,469169,496260,444627,441542,432365,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",87,"11, 21","Natural resources and mining",3664394,1578745,1809340,2538275,(D),2816856,3489309,5310830,8057734,10929307,11715760,10256890,9696133,9956883,10970610,10229983,7991904,8306396,4293624,3284604,5386435,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",88,"42, 44-45","Trade",665093,684891,675621,657379,690001,703742,728919,655546,698143,708847,686846,680222,766295,820397,792476,828167,864803,832328,862621,859535,858725,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",89,"...","Transportation and utilities",1683568,1842484,1874692,1663024,2571919,1807423,1906844,1938748,1909716,2264560,2648616,3272722,2881591,3896736,3449814,3749687,3716572,3884341,4313275,4646030,4816650,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",90,"...","Private goods-producing industries 2/",4344029,2507628,2541934,3265744,(D),3700062,4553484,6533154,9344618,12311189,13243117,11638209,11179951,11014413,11761056,10853716,8671317,9221710,5409499,4226335,6474944,(NA)
 "02000","Alaska",8,SAGDP7N,"Gross operating surplus","Thousands of dollars",91,"...","Private services-providing industries 3/",6064357,6210966,6511724,6513730,(D),7373260,7743804,7760015,8224975,8530139,9228180,10356737,10366138,12023229,11794882,12334661,12537319,12695536,13535097,13943644,13906454,(NA)
"Note: See the included footnote file."
"SAGDP7N: Gross operating surplus 1/"
"Last updated: November 7, 2019-- new statistics for 2018; revised statistics for 2014-2017."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
