GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "35000","New Mexico",6,SAGDP6N,"Taxes on production and imports","Thousands of dollars",1,"...","All industry total",3677726,3669743,3855764,3998620,3987832,3953492,4109092,4637938,4687337,5441694,5876748,6200838,5639742,5517746,5583359,6032756,6209286,7003861,6631733,6481704,6945828,(NA)
 "35000","New Mexico",6,SAGDP6N,"Taxes on production and imports","Thousands of dollars",2,"..."," Private industries",3674688,3666901,3852657,3995426,3984765,3950212,4105912,4633922,4682993,5436829,5872205,6194177,5632002,5510579,5576205,6024703,6201061,6994608,6623280,6473033,6936769,(NA)
 "35000","New Mexico",6,SAGDP6N,"Taxes on production and imports","Thousands of dollars",3,"11","  Agriculture, forestry, fishing and hunting",22712,24154,23850,25198,23863,24952,25167,25820,27125,30553,39556,40023,38319,38510,41560,41167,42905,48192,44773,43939,47936,(NA)
 "35000","New Mexico",6,SAGDP6N,"Taxes on production and imports","Thousands of dollars",4,"111-112","   Farms",19567,20254,20268,21377,20132,21190,21473,21728,23182,26200,34634,34248,33277,33357,36094,35858,37520,42989,40150,38294,41874,(NA)
 "35000","New Mexico",6,SAGDP6N,"Taxes on production and imports","Thousands of dollars",5,"113-115","   Forestry, fishing, and related activities",3145,3900,3582,3821,3730,3762,3694,4092,3943,4353,4923,5774,5042,5153,5466,5308,5385,5204,4623,5645,6061,(NA)
 "35000","New Mexico",6,SAGDP6N,"Taxes on production and imports","Thousands of dollars",6,"21","  Mining, quarrying, and oil and gas extraction",549427,505391,454840,708109,746284,611439,731167,837697,1051227,1203842,1394361,1616382,888095,1028565,1093957,1090759,1140446,1509215,1241707,987403,1243416,(NA)
 "35000","New Mexico",6,SAGDP6N,"Taxes on production and imports","Thousands of dollars",7,"211","   Oil and gas extraction",441299,403836,358375,590013,624076,508077,615590,713803,909243,1040490,1208852,1398635,735628,860327,906579,877374,913491,1242381,1036014,811735,1056646,(NA)
 "35000","New Mexico",6,SAGDP6N,"Taxes on production and imports","Thousands of dollars",8,"212","   Mining (except oil and gas)",92633,85886,82058,99376,103660,85682,96593,102271,117249,129859,148450,174950,113069,131245,138641,151135,159903,183724,129872,106923,114380,(NA)
 "35000","New Mexico",6,SAGDP6N,"Taxes on production and imports","Thousands of dollars",9,"213","   Support activities for mining",15496,15669,14406,18721,18548,17681,18985,21622,24735,33493,37059,42797,39398,36993,48737,62250,67052,83110,75821,68745,72389,(NA)
 "35000","New Mexico",6,SAGDP6N,"Taxes on production and imports","Thousands of dollars",10,"22","  Utilities",148298,146724,153007,150877,151587,151303,152292,167322,159824,192903,210436,227427,254383,245237,248835,277723,277671,285722,273892,285905,288193,(NA)
 "35000","New Mexico",6,SAGDP6N,"Taxes on production and imports","Thousands of dollars",11,"23","  Construction",56588,59690,64059,63584,56090,55911,56450,65259,68506,90406,92831,89705,84692,68855,63882,68078,67413,76741,73346,78674,86083,(NA)
 "35000","New Mexico",6,SAGDP6N,"Taxes on production and imports","Thousands of dollars",12,"31-33","  Manufacturing",51438,54037,56959,58822,59017,61459,61562,60689,58504,69875,78941,81477,84425,81465,95494,104322,113588,110506,113599,107370,109105,(NA)
 "35000","New Mexico",6,SAGDP6N,"Taxes on production and imports","Thousands of dollars",13,"321,327-339","   Durable goods manufacturing",34204,36362,38073,38782,38517,40225,39915,38541,36679,39908,44239,44534,45941,42492,48315,49760,51736,49985,48634,43069,39815,(NA)
