GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "36000","New York",2,SAGDP6N,"Taxes on production and imports","Thousands of dollars",1,"...","All industry total",53158080,53806215,55811552,56854352,58396959,60417015,66532945,73420474,81495756,85628315,88320431,86226939,86828593,95813440,99274359,103247781,109350314,114340589,118806514,121723179,125881445,(NA)
 "36000","New York",2,SAGDP6N,"Taxes on production and imports","Thousands of dollars",2,"..."," Private industries",53123927,53773628,55775722,56820191,58362624,60378543,66496567,73382858,81456134,85588635,88280337,86187449,86785494,95767060,99227008,103199838,109296374,114289636,118755117,121667747,125827685,(NA)
 "36000","New York",2,SAGDP6N,"Taxes on production and imports","Thousands of dollars",3,"11","  Agriculture, forestry, fishing and hunting",116739,105986,131050,122200,121356,116107,123826,125336,135536,144568,166022,184680,170737,175580,200208,207314,216390,245727,233845,220606,241690,(NA)
 "36000","New York",2,SAGDP6N,"Taxes on production and imports","Thousands of dollars",4,"111-112","   Farms",105998,95215,120961,111048,110720,105322,114180,115987,121399,129401,150387,166010,153171,152979,177817,185751,192764,223870,212201,198573,218141,(NA)
 "36000","New York",2,SAGDP6N,"Taxes on production and imports","Thousands of dollars",5,"113-115","   Forestry, fishing, and related activities",10742,10771,10089,11152,10637,10785,9646,9349,14137,15167,15635,18670,17566,22601,22391,21563,23626,21856,21643,22033,23549,(NA)
 "36000","New York",2,SAGDP6N,"Taxes on production and imports","Thousands of dollars",6,"21","  Mining, quarrying, and oil and gas extraction",41583,43227,42934,45951,39652,39818,49595,52746,70794,88220,100307,113844,101379,117309,168027,155712,154594,189130,153826,152179,135667,(NA)
 "36000","New York",2,SAGDP6N,"Taxes on production and imports","Thousands of dollars",7,"211","   Oil and gas extraction",2218,2859,3632,4468,7088,6878,11143,8827,24825,36043,43651,54216,46917,61996,108378,87254,76196,95480,56159,42815,23030,(NA)
 "36000","New York",2,SAGDP6N,"Taxes on production and imports","Thousands of dollars",8,"212","   Mining (except oil and gas)",35133,36292,35634,37349,29519,29592,34799,39832,41241,46410,50280,49450,46945,47520,51350,57940,70413,85317,89462,100804,104320,(NA)
 "36000","New York",2,SAGDP6N,"Taxes on production and imports","Thousands of dollars",9,"213","   Support activities for mining",4233,4076,3669,4134,3045,3348,3653,4088,4728,5767,6375,10178,7516,7793,8299,10518,7985,8333,8205,8560,8317,(NA)
 "36000","New York",2,SAGDP6N,"Taxes on production and imports","Thousands of dollars",10,"22","  Utilities",3193730,3192908,3107333,3184938,2948448,3094137,3197311,3323173,3533230,3791408,3875252,3950208,4150186,4470044,4621915,4824358,5107719,5368734,5428076,5734303,5865151,(NA)
 "36000","New York",2,SAGDP6N,"Taxes on production and imports","Thousands of dollars",11,"23","  Construction",234561,265248,290327,320121,320882,337209,356439,406447,395258,427339,430219,454549,469355,565761,608050,638622,700948,743636,823879,869518,878741,(NA)
 "36000","New York",2,SAGDP6N,"Taxes on production and imports","Thousands of dollars",12,"31-33","  Manufacturing",2988266,2922972,3045021,2532328,3252432,3267613,3467876,3733263,4451149,4522731,5143814,4650446,5994667,7444621,7554758,7406921,7798321,8432239,8339672,8126584,7995409,(NA)
 "36000","New York",2,SAGDP6N,"Taxes on production and imports","Thousands of dollars",13,"321,327-339","   Durable goods manufacturing",855170,890845,878133,906933,1059023,1096025,1159277,1238927,1256295,1299802,1307197,1327565,1409985,1434656,1505920,1556581,1810704,1862553,1940752,1836388,1782516,(NA)
 "36000","New York",2,SAGDP6N,"Taxes on production and imports","Thousands of dollars",14,"321","    Wood product manufacturing",13245,13657,13871,14809,12569,12808,12988,14748,15653,16804,17477,17680,19013,19452,19908,21802,24738,25311,27614,28246,26372,(NA)
 "36000","New York",2,SAGDP6N,"Taxes on production and imports","Thousands of dollars",15,"327","    Nonmetallic mineral product manufacturing",59976,60910,51492,55363,50634,49826,51644,56690,57289,60284,63736,68581,77353,81277,83035,86245,91828,99321,99865,105382,105353,(NA)
 "36000","New York",2,SAGDP6N,"Taxes on production and imports","Thousands of dollars",16,"331","    Primary metal manufacturing",81021,83623,80088,79761,70099,70350,72488,77002,76086,79197,84381,90372,102983,99378,103152,106300,111003,120498,120060,129071,127954,(NA)
 "36000","New York",2,SAGDP6N,"Taxes on production and imports","Thousands of dollars",17,"332","    Fabricated metal product manufacturing",112368,113106,120493,118895,106205,107808,113012,127938,114610,126007,116636,141805,120668,137598,170486,167650,234580,227290,219870,217561,213282,(NA)
 "36000","New York",2,SAGDP6N,"Taxes on production and imports","Thousands of dollars",18,"333","    Machinery manufacturing",154185,162547,166298,167488,173000,173925,172921,182529,180027,185276,186532,190906,213623,223977,235823,233296,253011,258805,278568,265919,251731,(NA)
 "36000","New York",2,SAGDP6N,"Taxes on production and imports","Thousands of dollars",19,"334","    Computer and electronic product manufacturing",197737,216682,209734,232994,372299,392882,429914,457543,495479,499439,501131,497889,545947,531558,538841,586061,632714,683022,737327,693407,674353,(NA)
 "36000","New York",2,SAGDP6N,"Taxes on production and imports","Thousands of dollars",20,"335","    Electrical equipment, appliance, and component manufacturing",41946,42952,39597,38584,46681,47728,49226,48220,48526,50352,50301,50425,55253,59446,60206,62986,64560,69497,69879,73713,69793,(NA)
