GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "09000","Connecticut",1,SAGDP6N,"Taxes on production and imports","Thousands of dollars",1,"...","All industry total",10726106,11315698,11521171,11810320,11820076,12135411,13051286,13485044,14103813,14130225,14884203,14848930,15024175,15118070,15808862,17568414,17894959,18640961,18614313,18721766,19150137,(NA)
 "09000","Connecticut",1,SAGDP6N,"Taxes on production and imports","Thousands of dollars",2,"..."," Private industries",10719095,11308234,11513256,11802460,11812098,12127563,13043471,13476947,14095065,14122099,14874946,14839354,15015158,15109587,15800393,17561805,17891299,18638571,18611862,18719539,19147937,(NA)
 "09000","Connecticut",1,SAGDP6N,"Taxes on production and imports","Thousands of dollars",3,"11","  Agriculture, forestry, fishing and hunting",12489,11684,14430,13401,13284,12902,14420,15322,16535,18409,21955,24390,22538,22790,25839,26803,27951,32304,30693,28969,31695,(NA)
 "09000","Connecticut",1,SAGDP6N,"Taxes on production and imports","Thousands of dollars",4,"111-112","   Farms",10965,9949,12713,11774,11872,11449,12865,13596,14765,16466,19973,21997,20311,20344,23592,24695,25810,30120,28610,26774,29349,(NA)
 "09000","Connecticut",1,SAGDP6N,"Taxes on production and imports","Thousands of dollars",5,"113-115","   Forestry, fishing, and related activities",1524,1735,1716,1627,1411,1452,1555,1726,1770,1943,1981,2393,2227,2446,2246,2108,2141,2184,2083,2195,2345,(NA)
 "09000","Connecticut",1,SAGDP6N,"Taxes on production and imports","Thousands of dollars",6,"21","  Mining, quarrying, and oil and gas extraction",6462,7845,8303,8350,6367,6978,7336,7362,7799,8971,8951,9640,9503,8908,8848,9590,10580,12659,13152,15525,16156,(NA)
 "09000","Connecticut",1,SAGDP6N,"Taxes on production and imports","Thousands of dollars",7,"211","   Oil and gas extraction",316,213,138,112,0,0,0,34,35,24,22,23,5,0,0,0,0,0,0,0,0,(NA)
 "09000","Connecticut",1,SAGDP6N,"Taxes on production and imports","Thousands of dollars",8,"212","   Mining (except oil and gas)",5189,6677,7213,7360,5848,6436,6871,6866,7320,8300,8303,8855,8763,8006,7806,8568,9539,11517,12072,14530,15046,(NA)
 "09000","Connecticut",1,SAGDP6N,"Taxes on production and imports","Thousands of dollars",9,"213","   Support activities for mining",958,955,952,878,518,542,465,463,444,647,626,761,736,902,1042,1021,1040,1142,1080,995,1110,(NA)
 "09000","Connecticut",1,SAGDP6N,"Taxes on production and imports","Thousands of dollars",10,"22","  Utilities",578263,586523,572540,617666,556630,545191,608837,715649,735412,663178,710866,805526,853984,836248,859953,922417,943242,952717,899998,923958,982105,(NA)
 "09000","Connecticut",1,SAGDP6N,"Taxes on production and imports","Thousands of dollars",11,"23","  Construction",64275,71270,74739,77479,69630,73848,74596,84510,87689,83697,91122,89184,87233,83262,87232,90543,93676,102521,107545,112684,117695,(NA)
 "09000","Connecticut",1,SAGDP6N,"Taxes on production and imports","Thousands of dollars",12,"31-33","  Manufacturing",834956,944380,932240,1015917,1159765,1304482,1427950,1229015,1228550,1245382,1333844,1129704,1172051,1188103,1327549,1341183,1470511,1418999,1381109,1324100,1458330,(NA)
 "09000","Connecticut",1,SAGDP6N,"Taxes on production and imports","Thousands of dollars",13,"321,327-339","   Durable goods manufacturing",360310,373939,390651,394882,419947,445289,457946,474180,482352,499261,523576,567936,583339,584241,621315,622469,750953,765614,738890,748290,814183,(NA)
 "09000","Connecticut",1,SAGDP6N,"Taxes on production and imports","Thousands of dollars",14,"321","    Wood product manufacturing",2359,2585,2636,2748,2538,2871,2816,2763,3021,3120,3401,3505,3448,2582,2971,3098,3280,3392,3312,3442,3563,(NA)
