GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "93000","Great Lakes",3,SAGDP4N,"Compensation of employees","Thousands of dollars",1,"...","All industry total",800969668,853163352,903974102,954728864,973743118,987664657,1012918993,1055990000,1091116577,1133306849,1171529839,1184645043,1123159787,1140520698,1188343504,1234960721,1266091664,1313082966,1367744487,1402799695,1455240034,(NA)
 "93000","Great Lakes",3,SAGDP4N,"Compensation of employees","Thousands of dollars",2,"..."," Private industries",678141161,725878186,769381940,812217204,821627224,827322961,845308078,880825415,910150779,947799096,980057333,986677002,919793699,929873116,979086993,1025541882,1053229542,1097360739,1147341700,1180553152,1228534614,(NA)
 "93000","Great Lakes",3,SAGDP4N,"Compensation of employees","Thousands of dollars",3,"11","  Agriculture, forestry, fishing and hunting",2424456,2689877,2609021,2756234,2832627,2821181,2895223,3301800,3020630,3094117,3966791,3792506,3802990,3432141,3763529,4386180,4291692,4707040,4699667,5231859,4863713,(NA)
 "93000","Great Lakes",3,SAGDP4N,"Compensation of employees","Thousands of dollars",4,"111-112","   Farms",1994317,2227386,2111978,2268473,2322401,2315115,2378646,2690801,2434905,2353643,3202333,3009561,2964712,2604029,2885379,3412188,3302053,3534150,3473090,3929453,3515565,(NA)
 "93000","Great Lakes",3,SAGDP4N,"Compensation of employees","Thousands of dollars",5,"113-115","   Forestry, fishing, and related activities",430139,462491,497043,487761,510226,506066,516577,610999,585726,740473,764458,782945,838278,828112,878150,973992,989639,1172890,1226577,1302406,1348148,(NA)
 "93000","Great Lakes",3,SAGDP4N,"Compensation of employees","Thousands of dollars",6,"21","  Mining, quarrying, and oil and gas extraction",2275697,2314731,2320962,2253630,2336526,2153981,2185380,2321947,2411845,2645594,2689265,2768183,2615215,2767175,2942518,3258969,3178577,3598860,3402042,2926429,3079208,(NA)
 "93000","Great Lakes",3,SAGDP4N,"Compensation of employees","Thousands of dollars",7,"211","   Oil and gas extraction",232077,224382,252486,242546,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "93000","Great Lakes",3,SAGDP4N,"Compensation of employees","Thousands of dollars",8,"212","   Mining (except oil and gas)",1830082,1880503,1875436,1803308,1822949,1662342,1676680,1741955,1802896,1912310,1905835,1908472,1791243,1919883,1997427,2122534,2142047,2279255,2215731,1996672,2038744,(NA)
 "93000","Great Lakes",3,SAGDP4N,"Compensation of employees","Thousands of dollars",9,"213","   Support activities for mining",213538,209846,193039,207776,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "93000","Great Lakes",3,SAGDP4N,"Compensation of employees","Thousands of dollars",10,"22","  Utilities",7647734,7694639,8596869,8890294,9439412,9340993,8929384,9142770,9417880,10339784,10558167,11265538,11251351,11116091,11630489,11342411,11835391,12184382,12551246,13132404,13247956,(NA)
 "93000","Great Lakes",3,SAGDP4N,"Compensation of employees","Thousands of dollars",11,"23","  Construction",38998306,42331248,46294462,50144203,51536825,51658318,52074965,53463445,54857711,56495987,57746337,57178355,48713462,45779767,47305183,49082400,51034422,55116252,59201919,61992205,66176006,(NA)
 "93000","Great Lakes",3,SAGDP4N,"Compensation of employees","Thousands of dollars",12,"31-33","  Manufacturing",195374071,205321561,215070282,220057335,208029195,201995105,202781899,206599863,208559066,211697552,213228175,207398504,176770082,181050921,193032980,202346629,205420902,214738123,222993475,224710850,233741432,(NA)
 "93000","Great Lakes",3,SAGDP4N,"Compensation of employees","Thousands of dollars",13,"321,327-339","   Durable goods manufacturing",141973954,149644442,156753593,160725347,148913070,143048932,143105942,146295928,147684873,149997265,150437218,144441232,118409230,120516935,131111444,138446024,139685790,145430321,151311558,151804782,158068120,(NA)
 "93000","Great Lakes",3,SAGDP4N,"Compensation of employees","Thousands of dollars",14,"321","    Wood product manufacturing",3043624,3264584,3512870,3557689,3444438,3362999,3419955,3517492,3599182,3548346,3413635,3150476,2408516,2324967,2442309,2500573,2622858,2858230,3040418,3146832,3332898,(NA)
 "93000","Great Lakes",3,SAGDP4N,"Compensation of employees","Thousands of dollars",15,"327","    Nonmetallic mineral product manufacturing",5039220,5254643,5603094,5760464,5613659,5481243,5437103,5396510,5534898,5583520,5490252,5184238,4352708,4449036,4606933,4638420,4779060,5036861,5219942,5414920,5706222,(NA)
 "93000","Great Lakes",3,SAGDP4N,"Compensation of employees","Thousands of dollars",16,"331","    Primary metal manufacturing",13593300,13952586,14160180,14175919,12832423,11891199,11764583,12207296,12374492,12630491,12567887,12458243,9211925,9850948,11012656,11513954,11382283,11844739,11797981,11347747,11757526,(NA)
 "93000","Great Lakes",3,SAGDP4N,"Compensation of employees","Thousands of dollars",17,"332","    Fabricated metal product manufacturing",21765765,22931258,23757440,24667291,23016996,22379543,22337131,23504116,24273778,25136552,25802147,25732293,21224275,21928576,24325135,25871559,25483073,26652688,27249015,26831184,28060374,(NA)
 "93000","Great Lakes",3,SAGDP4N,"Compensation of employees","Thousands of dollars",18,"333","    Machinery manufacturing",25838387,26415161,26758575,26797971,24325634,22404107,22138300,23343842,24698183,25680877,26030022,26441809,22482492,22766186,25533263,27523501,27224592,28228789,28752012,28162490,29164586,(NA)
 "93000","Great Lakes",3,SAGDP4N,"Compensation of employees","Thousands of dollars",19,"334","    Computer and electronic product manufacturing",10963630,10701247,10582087,11039734,10419778,9419600,9020545,9050118,9258442,9507072,9848164,10140797,9135663,8998737,9210797,9263247,9187525,9104254,9561519,9609847,9905891,(NA)
 "93000","Great Lakes",3,SAGDP4N,"Compensation of employees","Thousands of dollars",20,"335","    Electrical equipment, appliance, and component manufacturing",7964569,8147411,8500651,8756503,8199453,7932184,7801833,7946813,7970739,8197962,8121759,7985938,7228219,7517077,7840688,8071647,8555799,8533706,8966929,8909806,9395304,(NA)
 "93000","Great Lakes",3,SAGDP4N,"Compensation of employees","Thousands of dollars",21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing",38823057,43086243,47337573,48723161,44054361,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),35931904,(D),(D),(NA)
