GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "02000","Alaska",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",1,"...","All industry total",2401432,1947355,1921579,2452272,2269530,2089742,2207803,2420865,2765069,3104704,4791141,9989914,4566912,5733546,7266441,7740322,8029205,5420276,2830255,3197983,3508938,(NA)
 "02000","Alaska",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",2,"..."," Private industries",2434807,1973041,1947833,2479929,2299535,2126759,2247416,2462495,2811469,3153854,4843071,10040235,4625442,5797054,7329293,7796468,8084554,5491962,2898446,3262953,3570813,(NA)
 "02000","Alaska",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",3,"11","  Agriculture, forestry, fishing and hunting",51823,27236,20716,37386,34251,26252,43771,39280,49386,62644,87623,125703,121217,171390,243671,250352,261038,222437,149727,138550,134807,(NA)
 "02000","Alaska",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",4,"111-112","   Farms",-888,-2447,-5768,-6870,-6366,-3206,-2106,-955,-3107,-1462,-319,38,-352,-61,478,239,559,1165,782,276,486,(NA)
 "02000","Alaska",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",5,"113-115","   Forestry, fishing, and related activities",52710,29683,26484,44256,40618,29458,45877,40235,52493,64107,87943,125665,121569,171451,243193,250113,260479,221272,148945,138274,134321,(NA)
 "02000","Alaska",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",6,"21","  Mining, quarrying, and oil and gas extraction",1305454,840103,755652,1168869,1119182,864711,960904,1072465,1391256,1682653,3228955,8303553,2859914,3840976,5191636,5657512,5831908,3109843,768514,991582,1190850,(NA)
 "02000","Alaska",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",7,"211","   Oil and gas extraction",1256061,786467,705426,1108168,1066742,815525,915218,1029234,1348298,1629854,3169265,8237067,2772331,3747897,5086324,5550683,5723159,2986682,669244,884506,1102912,(NA)
 "02000","Alaska",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",8,"212","   Mining (except oil and gas)",12999,13261,13889,15071,12564,12183,12713,11573,12215,15342,17952,20045,24432,29659,40480,42238,44902,48121,36758,45272,46002,(NA)
 "02000","Alaska",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",9,"213","   Support activities for mining",36394,40374,36337,45631,39877,37004,32972,31657,30743,37457,41738,46440,63151,63419,64831,64591,63846,75041,62511,61804,41936,(NA)
 "02000","Alaska",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",10,"22","  Utilities",37465,38244,39926,43766,40587,44355,47550,44997,41525,42168,44259,46296,56839,68749,84340,82503,81875,81900,64937,73116,74702,(NA)
 "02000","Alaska",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",11,"23","  Construction",9284,9902,10331,10430,11720,12816,14242,14301,12914,12523,12051,11340,13922,15162,16047,15382,14905,16375,13651,12745,12125,(NA)
 "02000","Alaska",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",12,"31-33","  Manufacturing",26828,29104,29434,29426,29280,26721,29278,29528,28868,31307,33316,29600,35000,39993,48243,48797,54808,52873,44853,47917,41946,(NA)
 "02000","Alaska",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",13,"321,327-339","   Durable goods manufacturing",3170,3633,3715,3788,3056,2982,3314,3217,3084,3091,3432,3515,4431,4514,4751,5128,5212,5160,4366,3945,4033,(NA)
