GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "39000","Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",1,"...","All industry total",21486801,22280063,23008524,24035751,24077348,25422765,26240673,27737048,29830031,30365408,32883471,32625186,31322787,31875196,32512650,33522758,35748473,38788455,39830487,40942998,43382462,(NA)
 "39000","Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",2,"..."," Private industries",21844874,22602400,23330674,24335691,24436848,25883323,26743733,28282687,30350526,30909792,33440343,33224780,32025876,32483170,33183251,34168043,36432686,39463046,40494935,41621489,44050328,(NA)
 "39000","Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",3,"11","  Agriculture, forestry, fishing and hunting",-50110,-134876,-205691,-310811,-271138,-45089,-54357,-50477,-222966,-97297,-41766,-20528,-64727,-35043,-24616,26902,12608,102418,97135,42472,53146,(NA)
 "39000","Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",4,"111-112","   Farms",-56967,-141797,-212590,-318004,-278283,-52477,-62167,-59458,-232551,-107690,-54752,-33892,-76781,-47464,-37501,13625,-1501,88428,84012,29112,38173,(NA)
 "39000","Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",5,"113-115","   Forestry, fishing, and related activities",6857,6921,6899,7193,7146,7388,7810,8981,9586,10394,12987,13365,12055,12421,12885,13277,14110,13989,13123,13360,14974,(NA)
 "39000","Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",6,"21","  Mining, quarrying, and oil and gas extraction",176283,190312,202345,214491,202899,218605,232090,260829,340178,404776,417470,393804,348825,347180,366546,426104,294871,376120,353940,323237,307166,(NA)
 "39000","Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",7,"211","   Oil and gas extraction",77926,85562,97575,97335,114666,138661,153023,174708,249706,314665,319498,282786,232336,234617,242699,286306,138970,196855,186679,167033,148078,(NA)
 "39000","Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",8,"212","   Mining (except oil and gas)",87344,93013,92514,101732,78651,67328,66513,70292,74434,72389,79576,89555,93806,91378,103241,112064,122650,124092,111004,104954,102748,(NA)
 "39000","Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",9,"213","   Support activities for mining",11013,11738,12256,15423,9582,12616,12554,15828,16039,17722,18396,21464,22684,21185,20606,27734,33251,55172,56257,51249,56341,(NA)
 "39000","Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",10,"22","  Utilities",1287378,1266010,1263499,1229139,1282225,1369826,1173333,963164,966208,1076174,1965131,2097841,2131061,2065640,2061171,1973047,1989732,2043257,2074866,2108385,2189864,(NA)
 "39000","Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",11,"23","  Construction",142403,158300,175967,189809,175466,186284,187802,202485,204686,197044,204301,193150,187829,185436,183046,189765,198737,219275,212522,216790,241560,(NA)
 "39000","Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",12,"31-33","  Manufacturing",2075477,2166458,2233497,2340466,2395544,2505016,2523015,2615932,2709651,2788715,3351975,3298912,3382749,3654068,3540960,3686679,3922772,3911846,3811140,4094272,4316777,(NA)
