GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "04000","Arizona",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",1,"...","All industry total",8582455,9016753,9808932,10909770,11353264,12284152,13033194,14027534,15127638,16550537,18154912,17665030,17053583,17429631,18702611,19107499,19347453,19675571,19745128,20377102,21112958,(NA)
 "04000","Arizona",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",2,"..."," Private industries",8665359,9088081,9880698,10994006,11443688,12391310,13152435,14160015,15260821,16680223,18309542,17817690,17270589,17650029,18918638,19298557,19539813,19874125,19943864,20574830,21344222,(NA)
 "04000","Arizona",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",3,"11","  Agriculture, forestry, fishing and hunting",-44577,-127278,-264240,-276061,-242698,-125615,-134292,-108897,-250771,-102745,-45950,2757,-5613,-14114,-12465,10146,7084,31574,-9273,-80284,-35942,(NA)
 "04000","Arizona",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",4,"111-112","   Farms",-56258,-139327,-277107,-289159,-259313,-142646,-154928,-131574,-279083,-137069,-88378,-43539,-32894,-50978,-54671,-25754,-30364,-2635,-40133,-109493,-67898,(NA)
 "04000","Arizona",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",5,"113-115","   Forestry, fishing, and related activities",11682,12049,12867,13098,16616,17030,20636,22677,28313,34324,42428,46296,27282,36865,42207,35900,37448,34209,30861,29209,31956,(NA)
 "04000","Arizona",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",6,"21","  Mining, quarrying, and oil and gas extraction",106880,100964,101936,96833,83016,81264,84037,90863,105079,119932,157532,191268,163071,171286,201823,223140,260535,245782,238069,238423,247895,(NA)
 "04000","Arizona",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",7,"211","   Oil and gas extraction",215,180,159,175,54,46,47,41,50,85,112,191,289,570,1487,6206,6012,5375,5527,5097,5168,(NA)
 "04000","Arizona",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",8,"212","   Mining (except oil and gas)",104488,98913,99674,94319,81992,79860,82799,89619,103449,117603,154612,186141,155879,164590,195271,211740,249605,234436,226252,227487,237231,(NA)
 "04000","Arizona",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",9,"213","   Support activities for mining",2177,1871,2103,2339,970,1358,1192,1203,1579,2244,2808,4937,6903,6126,5065,5194,4918,5971,6289,5838,5496,(NA)
 "04000","Arizona",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",10,"22","  Utilities",582712,594714,648366,717605,725433,780250,824806,850760,930442,1049509,1258286,1316277,1377745,1459651,1568288,1563764,1550550,1520780,1496088,1537596,1536555,(NA)
 "04000","Arizona",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",11,"23","  Construction",178178,202411,229485,248959,238475,252444,274418,323981,409976,434967,440072,357718,277581,246839,259781,273303,283373,290674,295818,314061,340895,(NA)
 "04000","Arizona",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",12,"31-33","  Manufacturing",338473,370913,402790,455943,514050,528847,548994,573266,594885,610371,673354,699714,735775,741018,740806,722525,829496,833850,846138,815511,838399,(NA)
 "04000","Arizona",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",13,"321,327-339","   Durable goods manufacturing",267743,298497,323471,370124,428638,444572,456585,476344,489981,498729,550266,578749,599065,599743,595224,576165,663364,668757,663816,614204,619089,(NA)
 "04000","Arizona",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",14,"321","    Wood product manufacturing",6055,6541,7637,7716,7118,6970,7636,9102,10956,10955,10507,9129,7581,7078,6133,5975,6712,6455,6915,7643,7687,(NA)
 "04000","Arizona",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",15,"327","    Nonmetallic mineral product manufacturing",12367,13979,16480,18125,16385,17042,18177,20100,23717,24613,28481,27067,24988,22413,19809,19028,20963,24837,22070,24306,25483,(NA)
 "04000","Arizona",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",16,"331","    Primary metal manufacturing",19277,20329,20627,21404,18826,17898,17910,17721,18504,20048,23185,26364,30954,30659,26800,28764,30363,31075,30601,28430,27522,(NA)
 "04000","Arizona",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",17,"332","    Fabricated metal product manufacturing",23451,24829,28032,29182,26433,27372,28658,36403,31856,34560,37218,50160,32029,35268,48555,41252,76464,74080,67796,59313,67984,(NA)
 "04000","Arizona",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",18,"333","    Machinery manufacturing",11725,13121,14754,16893,17088,18028,18561,19171,17889,17437,20770,22046,23318,22878,20255,19542,20082,20378,21711,23042,24298,(NA)
 "04000","Arizona",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",19,"334","    Computer and electronic product manufacturing",130441,149150,153866,179812,226591,238058,241356,246635,252750,263334,278749,284233,302370,310985,310129,301440,315423,326279,328207,295892,279855,(NA)
 "04000","Arizona",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",20,"335","    Electrical equipment, appliance, and component manufacturing",3105,3510,3674,4686,5577,5121,5033,4864,5233,5538,7727,6870,6912,2702,1152,2439,4953,4875,5388,5933,8248,(NA)
 "04000","Arizona",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing",7510,8515,7675,7704,9952,10062,9985,9705,9840,9564,11591,12946,14951,12179,11716,13198,13405,13703,13866,11944,12538,(NA)
 "04000","Arizona",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",22,"3364-3369","    Other transportation equipment manufacturing",40715,45058,56093,68474,81370,82776,85850,88126,93270,87256,104044,109888,127698,127152,116485,112045,114263,110887,111744,123794,129771,(NA)
 "04000","Arizona",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",23,"337","    Furniture and related product manufacturing",2713,2992,3526,3817,3927,4287,4699,5607,6208,5881,6825,6380,5729,5197,4875,4793,5051,4700,4720,4808,4935,(NA)
 "04000","Arizona",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",24,"339","    Miscellaneous manufacturing",10383,10474,11107,12312,15370,16957,18721,18910,19760,19542,21169,23667,22538,23233,29315,27689,55685,51488,50800,29100,30767,(NA)
 "04000","Arizona",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",25,"311-316,322-326","   Nondurable goods manufacturing",70730,72415,79319,85818,85413,84274,92409,96922,104904,111642,123088,120966,136710,141275,145583,146360,166131,165094,182322,201307,219310,(NA)
 "04000","Arizona",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",26,"311-312","    Food and beverage and tobacco product manufacturing",24064,24468,27835,30286,28132,30236,34517,35088,38961,41943,41345,38945,50656,53640,51517,50833,63929,59045,67128,73174,80169,(NA)
 "04000","Arizona",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",27,"313-314","    Textile mills and textile product mills",2436,2635,2891,3174,2789,2654,3144,3560,3195,3493,5335,4473,4912,3312,3229,3034,3160,2839,3373,2955,2897,(NA)
 "04000","Arizona",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",28,"315-316","    Apparel, leather, and allied product manufacturing",825,834,915,1102,688,1017,1000,748,701,597,734,785,828,917,785,681,792,569,855,1089,919,(NA)
 "04000","Arizona",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",29,"322","    Paper manufacturing",8972,8650,9188,10446,7747,8184,9026,10546,10902,10106,11095,11060,11191,11140,11094,10313,8762,7973,8283,8973,9176,(NA)
 "04000","Arizona",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",30,"323","    Printing and related support activities",8350,8381,9390,10125,9285,9302,9024,9432,10062,10015,11232,11260,11296,11028,10614,10678,11639,10985,10950,10698,10593,(NA)
 "04000","Arizona",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",31,"324","    Petroleum and coal products manufacturing",2036,2178,2227,3032,2074,2056,2107,3288,3369,3410,3896,4430,4307,4601,5370,4210,4406,4746,4839,5566,3705,(NA)
 "04000","Arizona",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",32,"325","    Chemical manufacturing",15559,16118,16678,17337,24576,21261,23217,25181,28412,32641,39936,39126,42608,45344,51875,55850,62442,69141,76841,87927,99927,(NA)
