GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "97000","Rocky Mountain",7,SAGDP5N,"Subsidies","Thousands of dollars",1,"...","All industry total",-947108,-1202229,-1772935,-1741786,-2165765,-1405533,-1675993,-1457684,-2216723,-1730918,-1789790,-1732565,-1937743,-1833966,-1955396,-1916360,-2001282,-1971457,-2016577,-2279402,-2147618,(NA)
 "97000","Rocky Mountain",7,SAGDP5N,"Subsidies","Thousands of dollars",2,"..."," Private industries",-687849,-963496,-1518400,-1482312,-1878087,-1059476,-1300712,-1060696,-1766120,-1279441,-1320569,-1222362,-1307813,-1292243,-1333508,-1288895,-1275713,-1239256,-1323507,-1528964,-1419917,(NA)
 "97000","Rocky Mountain",7,SAGDP5N,"Subsidies","Thousands of dollars",3,"11","  Agriculture, forestry, fishing and hunting",-298958,-548216,-1076730,-1048051,-1191726,-605621,-667653,-556076,-1124568,-700283,-594898,-569195,-531881,-573233,-486797,-471520,-440863,-416101,-539603,-692019,-503388,(NA)
 "97000","Rocky Mountain",7,SAGDP5N,"Subsidies","Thousands of dollars",4,"111-112","   Farms",-298958,-548216,-1076730,-1048051,-1191726,-605621,-667653,-556076,-1124568,-700283,-594898,-569195,-531881,-573233,-486797,-471520,-440863,-416101,-539603,-692019,-503388,(NA)
 "97000","Rocky Mountain",7,SAGDP5N,"Subsidies","Thousands of dollars",5,"113-115","   Forestry, fishing, and related activities",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "97000","Rocky Mountain",7,SAGDP5N,"Subsidies","Thousands of dollars",6,"21","  Mining, quarrying, and oil and gas extraction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "97000","Rocky Mountain",7,SAGDP5N,"Subsidies","Thousands of dollars",7,"211","   Oil and gas extraction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "97000","Rocky Mountain",7,SAGDP5N,"Subsidies","Thousands of dollars",8,"212","   Mining (except oil and gas)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "97000","Rocky Mountain",7,SAGDP5N,"Subsidies","Thousands of dollars",9,"213","   Support activities for mining",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "97000","Rocky Mountain",7,SAGDP5N,"Subsidies","Thousands of dollars",10,"22","  Utilities",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
