GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "97000","Rocky Mountain",7,SAGDP4N,"Compensation of employees","Thousands of dollars",1,"...","All industry total",142027467,154490083,166794753,184544291,192175947,194091132,199524961,211222267,225258878,243851925,260597695,269266606,260676915,264199362,274199838,287960954,300634450,318127756,334131452,346085477,366286572,(NA)
 "97000","Rocky Mountain",7,SAGDP4N,"Compensation of employees","Thousands of dollars",2,"..."," Private industries",112819871,123982338,134418289,149923460,154997152,154188428,157403390,166930340,178655104,195154320,209484085,215141400,204292386,206044512,215390090,228638398,239698370,255002891,268398085,278015513,295906610,(NA)
 "97000","Rocky Mountain",7,SAGDP4N,"Compensation of employees","Thousands of dollars",3,"11","  Agriculture, forestry, fishing and hunting",1392792,1380275,1428047,1531575,1557255,1721811,1592599,1743731,1895204,1980949,2258432,2178914,2332140,2158403,2184987,2522387,2789419,2828933,2525545,2846096,(D),(NA)
 "97000","Rocky Mountain",7,SAGDP4N,"Compensation of employees","Thousands of dollars",4,"111-112","   Farms",1025775,1013844,1033162,1150436,1185806,1327923,1194236,1293203,1452207,1416030,1681326,1602855,1749805,1551429,1534574,1821439,2048400,2028359,1662699,1950544,2111316,(NA)
 "97000","Rocky Mountain",7,SAGDP4N,"Compensation of employees","Thousands of dollars",5,"113-115","   Forestry, fishing, and related activities",367017,366431,394885,381138,371449,393888,398362,450528,442997,564919,577106,576059,582335,606974,650413,700947,741019,800574,862846,895552,(D),(NA)
 "97000","Rocky Mountain",7,SAGDP4N,"Compensation of employees","Thousands of dollars",6,"21","  Mining, quarrying, and oil and gas extraction",2639864,2672987,2677063,2828713,3178436,2914970,3079309,3811940,4433833,5696494,6515775,7715321,6342201,6784177,7872934,8666925,8857948,9547699,8596827,6821540,7444364,(NA)
 "97000","Rocky Mountain",7,SAGDP4N,"Compensation of employees","Thousands of dollars",7,"211","   Oil and gas extraction",596664,597049,581528,707644,(D),(D),(D),(D),(D),1423656,1655480,(D),1891149,2117602,2366199,2559709,2842492,3106111,3080118,2582268,2524910,(NA)
 "97000","Rocky Mountain",7,SAGDP4N,"Compensation of employees","Thousands of dollars",8,"212","   Mining (except oil and gas)",1543164,1553507,1610937,1509986,1492456,1477525,1450189,1576315,1699894,2010110,2169456,2361794,2194178,2308352,2476501,2598444,2569851,2501221,2488430,2274161,2317433,(NA)
 "97000","Rocky Mountain",7,SAGDP4N,"Compensation of employees","Thousands of dollars",9,"213","   Support activities for mining",500036,522432,484599,611082,(D),(D),(D),(D),(D),2262728,2690839,(D),2256874,2358222,3030233,3508772,3445605,3940368,3028279,1965111,2602021,(NA)
 "97000","Rocky Mountain",7,SAGDP4N,"Compensation of employees","Thousands of dollars",10,"22","  Utilities",1324595,1307311,1403348,1442958,(D),(D),1588672,1711985,1761646,2160018,2022201,2160535,2174301,2344555,2451289,2422839,2416713,2517700,2597874,2724549,2731846,(NA)
 "97000","Rocky Mountain",7,SAGDP4N,"Compensation of employees","Thousands of dollars",11,"23","  Construction",9053929,10264705,11506021,13068028,13896728,(D),13276747,14048181,15702979,17980717,19817303,19298110,15723811,14513594,14365245,15251267,16647153,18832112,20180882,21505322,23144346,(NA)
 "97000","Rocky Mountain",7,SAGDP4N,"Compensation of employees","Thousands of dollars",12,"31-33","  Manufacturing",17284955,18529032,19605867,21331288,20790048,(D),19720644,20535615,21381277,22521434,23402416,23689570,21596739,21687796,22596831,23542078,24463372,26019421,27074337,27663456,(D),(NA)
 "97000","Rocky Mountain",7,SAGDP4N,"Compensation of employees","Thousands of dollars",13,"321,327-339","   Durable goods manufacturing",12170498,13213017,14134899,15590804,14858849,(D),(D),(D),15056503,15933129,16599187,16429149,14640364,14635893,15382879,16105655,16587249,17556846,18306466,18577205,(D),(NA)
 "97000","Rocky Mountain",7,SAGDP4N,"Compensation of employees","Thousands of dollars",14,"321","    Wood product manufacturing",778787,801016,848397,864173,823696,814921,810862,867845,942518,1009366,1026149,896483,599326,(D),(D),620263,687879,730560,763632,801086,850728,(NA)
 "97000","Rocky Mountain",7,SAGDP4N,"Compensation of employees","Thousands of dollars",15,"327","    Nonmetallic mineral product manufacturing",711417,769691,820499,877418,891623,849112,849496,892106,958304,1062966,1155761,1101851,881096,874467,879658,964237,998008,1069796,1103219,1126804,1247525,(NA)
 "97000","Rocky Mountain",7,SAGDP4N,"Compensation of employees","Thousands of dollars",16,"331","    Primary metal manufacturing",560980,544250,443576,483927,460122,356268,(D),(D),(D),(D),(D),(D),(D),471411,(D),(D),584175,(D),(D),539967,(D),(NA)
 "97000","Rocky Mountain",7,SAGDP4N,"Compensation of employees","Thousands of dollars",17,"332","    Fabricated metal product manufacturing",1299169,1382865,1457067,1535328,1534926,1491199,1462039,1543769,1620594,1772992,1898345,1962393,1774809,1722563,1832950,1999556,2122318,2255337,2337438,2356529,2436163,(NA)
 "97000","Rocky Mountain",7,SAGDP4N,"Compensation of employees","Thousands of dollars",18,"333","    Machinery manufacturing",972132,1016002,1011726,1078035,1089463,1021766,966675,1007094,1083987,1183952,1303627,1410966,1320072,1327582,1458637,1553610,1547425,1623669,1719167,1731663,1799855,(NA)
 "97000","Rocky Mountain",7,SAGDP4N,"Compensation of employees","Thousands of dollars",19,"334","    Computer and electronic product manufacturing",4357787,4924552,5621050,6655653,(D),5461854,4990360,5076829,5196609,5337902,5344454,5176530,4654242,4847696,5101024,5259235,(D),(D),5604383,5575761,6428100,(NA)
 "97000","Rocky Mountain",7,SAGDP4N,"Compensation of employees","Thousands of dollars",20,"335","    Electrical equipment, appliance, and component manufacturing",161211,168869,184930,210724,256861,226537,228806,247249,253448,280441,293922,309123,295086,321928,355062,415996,436617,460157,478437,493756,515744,(NA)
 "97000","Rocky Mountain",7,SAGDP4N,"Compensation of employees","Thousands of dollars",21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing",539954,609672,639599,709993,(D),(D),582442,585313,(D),(D),(D),557829,(D),462915,512560,(D),(D),(D),660432,689262,724528,(NA)
 "97000","Rocky Mountain",7,SAGDP4N,"Compensation of employees","Thousands of dollars",22,"3364-3369","    Other transportation equipment manufacturing",1238719,1275251,1254126,1222975,(D),(D),1281213,1429854,1561965,1647433,1791043,1809931,1811442,1696071,1623411,1611476,1692512,(D),1990180,2025584,(D),(NA)
 "97000","Rocky Mountain",7,SAGDP4N,"Compensation of employees","Thousands of dollars",23,"337","    Furniture and related product manufacturing",501020,549430,611500,660366,660395,675708,684387,717668,760813,820953,857657,793085,595236,532256,532365,548655,581099,631729,690538,727939,763287,(NA)
 "97000","Rocky Mountain",7,SAGDP4N,"Compensation of employees","Thousands of dollars",24,"339","    Miscellaneous manufacturing",1049321,1171419,1242430,1292214,1287137,1325877,1506622,1589155,1680265,1779811,1839179,(D),1817262,(D),(D),2007175,(D),(D),(D),2508853,(D),(NA)
 "97000","Rocky Mountain",7,SAGDP4N,"Compensation of employees","Thousands of dollars",25,"311-316,322-326","   Nondurable goods manufacturing",5114458,5316015,5470967,5740484,5931199,(D),(D),(D),6324774,6588306,6803229,7260421,6956375,7051903,7213952,7436422,7876122,8462575,8767872,9086251,(D),(NA)
 "97000","Rocky Mountain",7,SAGDP4N,"Compensation of employees","Thousands of dollars",26,"311-312","    Food and beverage and tobacco product manufacturing",2104202,2223809,2248959,2343406,2427884,2454376,2517976,2599082,2580347,2660024,2757238,3030033,3021206,3072743,3107355,3219672,3411826,3672621,3848463,4031730,4296598,(NA)
 "97000","Rocky Mountain",7,SAGDP4N,"Compensation of employees","Thousands of dollars",27,"313-314","    Textile mills and textile product mills",104801,107150,109990,111441,(D),(D),117918,126705,132029,(D),154416,(D),138234,(D),129253,136959,138063,(D),(D),(D),(D),(NA)
 "97000","Rocky Mountain",7,SAGDP4N,"Compensation of employees","Thousands of dollars",28,"315-316","    Apparel, leather, and allied product manufacturing",126388,127916,127791,131736,(D),110731,(D),88597,93180,91662,(D),(D),(D),(D),73325,84259,(D),(D),98846,(D),93890,(NA)
 "97000","Rocky Mountain",7,SAGDP4N,"Compensation of employees","Thousands of dollars",29,"322","    Paper manufacturing",399625,359180,425788,433047,(D),440803,464555,444058,455074,435830,434910,434896,415919,414878,(D),(D),(D),(D),(D),(D),(D),(NA)
 "97000","Rocky Mountain",7,SAGDP4N,"Compensation of employees","Thousands of dollars",30,"323","    Printing and related support activities",812213,780992,799170,840700,821772,764279,755313,758601,771749,804820,(D),808256,669053,632135,625796,624284,627172,650215,657310,680266,698008,(NA)
 "97000","Rocky Mountain",7,SAGDP4N,"Compensation of employees","Thousands of dollars",31,"324","    Petroleum and coal products manufacturing",288905,295497,291641,306606,(D),(D),(D),(D),411422,(D),(D),580897,(D),585755,(D),(D),(D),789781,843723,845362,874161,(NA)
 "97000","Rocky Mountain",7,SAGDP4N,"Compensation of employees","Thousands of dollars",32,"325","    Chemical manufacturing",820885,954385,992319,1068769,1169070,1137124,1187077,1252749,1303719,1349983,1443247,1549115,1519716,1553345,1592624,1627188,1721465,1814839,1891028,1964168,2040229,(NA)
 "97000","Rocky Mountain",7,SAGDP4N,"Compensation of employees","Thousands of dollars",33,"326","    Plastics and rubber products manufacturing",457438,467085,475309,504779,505408,476162,507054,524525,577254,603487,616982,608509,530561,584646,653504,682438,743075,851165,824257,856332,898873,(NA)
