GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
 "02000","Alaska",8,"SAACCompRatio: Arts Compensation Ratio",10,"...","Total arts compensation ratio","Ratio",0.065,0.064,0.061,0.058,0.053,0.050,0.047,0.046,0.045,0.046,0.045,0.044,0.043,0.042,0.041,0.043
 "02000","Alaska",8,"SAACCompRatio: Arts Compensation Ratio",100,"..."," Core arts and cultural production","Ratio",0.374,0.347,0.357,0.357,0.357,0.348,0.361,0.349,0.331,0.314,0.321,0.318,0.320,0.338,0.327,0.316
 "02000","Alaska",8,"SAACCompRatio: Arts Compensation Ratio",111,"...","  Performing arts companies","Ratio",0.913,0.907,0.919,0.936,0.947,0.957,0.966,0.962,0.962,0.969,0.968,0.966,0.968,0.968,0.966,0.966
 "02000","Alaska",8,"SAACCompRatio: Arts Compensation Ratio",112,"...","  Promoters of performing arts and similar events","Ratio",(D),(D),(D),0.825,(D),0.834,0.839,0.844,0.849,0.813,0.815,0.810,0.811,0.810,0.809,0.809
 "02000","Alaska",8,"SAACCompRatio: Arts Compensation Ratio",113,"...","  Agents/managers for artists","Ratio",(D),(D),(D),(D),(D),(D),(D),(D),(NA),(D),(D),(D),(D),(D),(D),(D)
 "02000","Alaska",8,"SAACCompRatio: Arts Compensation Ratio",114,"...","  Independent artists, writers, and performers","Ratio",0.899,0.902,0.906,(D),0.913,(D),(D),(D),0.920,(D),(D),(D),(D),(D),(D),(D)
 "02000","Alaska",8,"SAACCompRatio: Arts Compensation Ratio",120,"...","  Museums","Ratio",0.856,0.862,0.876,0.887,0.886,0.908,0.925,0.928,0.934,0.927,0.926,0.927,0.926,0.924,0.928,0.930
 "02000","Alaska",8,"SAACCompRatio: Arts Compensation Ratio",131,"...","  Advertising","Ratio",0.417,0.421,0.408,0.392,0.369,0.351,0.338,0.344,0.348,0.347,0.348,(D),0.357,(D),0.355,0.352
 "02000","Alaska",8,"SAACCompRatio: Arts Compensation Ratio",132,"...","  Architectural services","Ratio",0.708,0.707,0.713,0.719,0.724,0.727,0.730,0.734,0.733,0.730,0.730,0.730,0.731,0.733,0.732,0.729
 "02000","Alaska",8,"SAACCompRatio: Arts Compensation Ratio",133,"...","  Landscape architectural services","Ratio",(D),(D),0.939,0.944,0.943,(D),(D),(D),(D),(D),(D),0.936,(D),(D),(D),(D)
